DEBUG 2024-10-05 08:39:16,197 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1728060346.8845983
DEBUG 2024-10-05 08:39:16,198 autoreload File D:\project\myenv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1728060347.7418988
DEBUG 2024-10-05 08:39:16,199 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\unittest\runner.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,200 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1728060345.8512275
DEBUG 2024-10-05 08:39:16,201 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1728060347.5220342
DEBUG 2024-10-05 08:39:16,202 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,203 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1728060443.8100412
DEBUG 2024-10-05 08:39:16,204 autoreload File D:\project\inventory_management\inventory\urls.py first seen with mtime 1728061510.2966
DEBUG 2024-10-05 08:39:16,205 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\sslproto.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,207 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,208 autoreload File D:\project\myenv\Lib\site-packages\django\shortcuts.py first seen with mtime 1728060344.865589
DEBUG 2024-10-05 08:39:16,208 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\postgres\forms\__init__.py first seen with mtime 1728060346.8865926
DEBUG 2024-10-05 08:39:16,209 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1728060345.1661532
DEBUG 2024-10-05 08:39:16,211 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1728060347.4725
DEBUG 2024-10-05 08:39:16,212 autoreload File D:\project\myenv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1728060347.5165348
DEBUG 2024-10-05 08:39:16,213 autoreload File D:\project\myenv\Lib\site-packages\psycopg2\extras.py first seen with mtime 1728060443.485811
DEBUG 2024-10-05 08:39:16,214 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\generics.py first seen with mtime 1728060443.6597526
DEBUG 2024-10-05 08:39:16,215 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,216 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1728060346.869638
DEBUG 2024-10-05 08:39:16,217 autoreload File D:\project\myenv\Lib\site-packages\django\core\__init__.py first seen with mtime 1728060347.462044
DEBUG 2024-10-05 08:39:16,218 autoreload File D:\project\myenv\Lib\site-packages\rest_framework_simplejwt\__init__.py first seen with mtime 1728060445.0743065
DEBUG 2024-10-05 08:39:16,220 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\numbers.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,220 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\__init__.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,221 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,222 autoreload File D:\project\myenv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1728060347.6790676
DEBUG 2024-10-05 08:39:16,223 autoreload File D:\project\myenv\Lib\site-packages\django\middleware\common.py first seen with mtime 1728060347.6601174
DEBUG 2024-10-05 08:39:16,224 autoreload File D:\project\myenv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1728060347.7179644
DEBUG 2024-10-05 08:39:16,225 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\contextlib.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,226 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,227 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,228 autoreload File D:\project\myenv\Lib\site-packages\django\views\generic\list.py first seen with mtime 1728060347.74988
DEBUG 2024-10-05 08:39:16,230 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1728060345.6400778
DEBUG 2024-10-05 08:39:16,231 autoreload File D:\project\myenv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1728060344.8705733
DEBUG 2024-10-05 08:39:16,231 autoreload File D:\project\myenv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1728060347.7171683
DEBUG 2024-10-05 08:39:16,233 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1728060347.602934
DEBUG 2024-10-05 08:39:16,234 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\pickle.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,235 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1728060347.5831854
DEBUG 2024-10-05 08:39:16,235 autoreload File D:\project\myenv\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1728060347.7409015
DEBUG 2024-10-05 08:39:16,237 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1728060347.4757285
DEBUG 2024-10-05 08:39:16,238 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,238 autoreload File D:\project\myenv\Lib\site-packages\rest_framework_simplejwt\utils.py first seen with mtime 1728060445.0783749
DEBUG 2024-10-05 08:39:16,239 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1728060347.473183
DEBUG 2024-10-05 08:39:16,241 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1728060347.598173
DEBUG 2024-10-05 08:39:16,241 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_legacy.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,243 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1728060443.7380939
DEBUG 2024-10-05 08:39:16,243 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,244 autoreload File D:\project\myenv\Lib\site-packages\django\http\cookie.py first seen with mtime 1728060347.655128
DEBUG 2024-10-05 08:39:16,245 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1728060345.637086
DEBUG 2024-10-05 08:39:16,246 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1728060347.5942938
DEBUG 2024-10-05 08:39:16,247 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,248 autoreload File D:\project\myenv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1728060344.871848
DEBUG 2024-10-05 08:39:16,249 autoreload File D:\project\myenv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1728060347.7239466
DEBUG 2024-10-05 08:39:16,250 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1728060346.8729217
DEBUG 2024-10-05 08:39:16,251 autoreload File D:\project\myenv\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1728060347.681062
DEBUG 2024-10-05 08:39:16,252 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1728060347.5220342
DEBUG 2024-10-05 08:39:16,253 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1728060345.164906
DEBUG 2024-10-05 08:39:16,254 autoreload File D:\project\myenv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1728060344.6102273
DEBUG 2024-10-05 08:39:16,255 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_adapters.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,256 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1728060347.5273683
DEBUG 2024-10-05 08:39:16,258 autoreload File D:\project\myenv\Lib\site-packages\rest_framework_simplejwt\views.py first seen with mtime 1728060445.079316
DEBUG 2024-10-05 08:39:16,258 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1728060347.481485
DEBUG 2024-10-05 08:39:16,259 autoreload File D:\project\myenv\Lib\site-packages\django\urls\conf.py first seen with mtime 1728060347.695025
DEBUG 2024-10-05 08:39:16,260 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1728060347.5191596
DEBUG 2024-10-05 08:39:16,261 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\dis.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,261 autoreload File D:\project\myenv\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1728060347.705995
DEBUG 2024-10-05 08:39:16,262 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\pkgutil.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,263 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\reverse.py first seen with mtime 1728060443.6657379
DEBUG 2024-10-05 08:39:16,264 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1728060443.653923
DEBUG 2024-10-05 08:39:16,265 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1728060347.5255294
DEBUG 2024-10-05 08:39:16,266 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\threading.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,267 autoreload File D:\project\myenv\Lib\site-packages\django\views\debug.py first seen with mtime 1728060347.7379098
DEBUG 2024-10-05 08:39:16,268 autoreload File D:\project\myenv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1728060344.0934577
DEBUG 2024-10-05 08:39:16,268 autoreload File D:\project\myenv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1728060347.659122
DEBUG 2024-10-05 08:39:16,270 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,271 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\ast.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,272 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\mime\multipart.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,273 autoreload File D:\project\myenv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1728060347.6065974
DEBUG 2024-10-05 08:39:16,274 autoreload File D:\project\inventory_management\inventory\models.py first seen with mtime 1728060709.6363652
DEBUG 2024-10-05 08:39:16,275 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\base.py first seen with mtime 1728060347.478494
DEBUG 2024-10-05 08:39:16,276 autoreload File D:\project\myenv\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1728060347.4888005
DEBUG 2024-10-05 08:39:16,277 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\postgres\forms\ranges.py first seen with mtime 1728060346.8887448
DEBUG 2024-10-05 08:39:16,278 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\postgres\fields\jsonb.py first seen with mtime 1728060346.8855953
DEBUG 2024-10-05 08:39:16,279 autoreload File D:\project\myenv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1728060347.7430823
DEBUG 2024-10-05 08:39:16,279 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1728060347.474511
DEBUG 2024-10-05 08:39:16,280 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1728060347.1483054
DEBUG 2024-10-05 08:39:16,281 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1728060347.4844768
DEBUG 2024-10-05 08:39:16,282 autoreload File D:\project\myenv\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1728060347.6847816
DEBUG 2024-10-05 08:39:16,283 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1728060347.1477616
DEBUG 2024-10-05 08:39:16,284 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,285 autoreload File D:\project\myenv\Lib\site-packages\django\db\transaction.py first seen with mtime 1728060347.5180392
DEBUG 2024-10-05 08:39:16,285 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admindocs\utils.py first seen with mtime 1728060345.6490543
DEBUG 2024-10-05 08:39:16,287 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\postgresql\schema.py first seen with mtime 1728060347.5449212
DEBUG 2024-10-05 08:39:16,288 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1728060347.6019351
DEBUG 2024-10-05 08:39:16,289 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1728060347.4844768
DEBUG 2024-10-05 08:39:16,290 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1728060443.7390802
DEBUG 2024-10-05 08:39:16,291 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,292 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1728060345.1689155
DEBUG 2024-10-05 08:39:16,293 autoreload File D:\project\myenv\Lib\site-packages\django\utils\formats.py first seen with mtime 1728060347.7129796
DEBUG 2024-10-05 08:39:16,294 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\html\entities.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,294 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\sysconfig.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,295 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\warnings.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,296 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\locks.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,297 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1728060345.857212
DEBUG 2024-10-05 08:39:16,298 autoreload File D:\project\myenv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1728060347.6970189
DEBUG 2024-10-05 08:39:16,299 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1728060345.164906
DEBUG 2024-10-05 08:39:16,299 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\utils\json.py first seen with mtime 1728060443.8088942
DEBUG 2024-10-05 08:39:16,300 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1728060347.4764981
DEBUG 2024-10-05 08:39:16,301 autoreload File D:\project\myenv\Lib\site-packages\django\core\signals.py first seen with mtime 1728060347.4640324
DEBUG 2024-10-05 08:39:16,302 autoreload File D:\project\myenv\Lib\site-packages\django\test\client.py first seen with mtime 1728060347.6880436
DEBUG 2024-10-05 08:39:16,303 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\utils.py first seen with mtime 1728060347.481485
DEBUG 2024-10-05 08:39:16,304 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,305 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\urllib\__init__.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,306 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\keyword.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,307 autoreload File D:\project\myenv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1728060347.4800532
DEBUG 2024-10-05 08:39:16,308 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1725634928.0
DEBUG 2024-10-05 08:39:16,309 autoreload File D:\project\myenv\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1728060347.5625885
DEBUG 2024-10-05 08:39:16,310 autoreload File D:\project\myenv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1728060347.6962872
DEBUG 2024-10-05 08:39:16,311 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\tasks.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,312 autoreload File D:\project\myenv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1728060344.8798032
DEBUG 2024-10-05 08:39:16,313 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1728060345.167892
DEBUG 2024-10-05 08:39:16,313 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1728060347.306895
DEBUG 2024-10-05 08:39:16,314 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\_parseaddr.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,315 autoreload File D:\project\myenv\Lib\site-packages\django\template\response.py first seen with mtime 1728060347.6730826
DEBUG 2024-10-05 08:39:16,316 autoreload File D:\project\myenv\Lib\site-packages\django\http\response.py first seen with mtime 1728060347.6571262
DEBUG 2024-10-05 08:39:16,317 autoreload File D:\project\myenv\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1728060344.0947208
DEBUG 2024-10-05 08:39:16,318 autoreload File D:\project\myenv\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1728060347.6039298
DEBUG 2024-10-05 08:39:16,319 autoreload File D:\project\myenv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1728060347.7239466
DEBUG 2024-10-05 08:39:16,320 autoreload File D:\project\myenv\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1728060347.7219522
DEBUG 2024-10-05 08:39:16,322 autoreload File D:\project\myenv\Lib\site-packages\psycopg2\sql.py first seen with mtime 1728060443.4878125
DEBUG 2024-10-05 08:39:16,323 autoreload File D:\project\myenv\Lib\site-packages\rest_framework_simplejwt\exceptions.py first seen with mtime 1728060445.0757508
DEBUG 2024-10-05 08:39:16,324 autoreload File D:\project\myenv\Lib\site-packages\django\http\request.py first seen with mtime 1728060347.6563733
DEBUG 2024-10-05 08:39:16,325 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1728060347.4540708
DEBUG 2024-10-05 08:39:16,327 autoreload File D:\project\myenv\Lib\site-packages\django\db\__init__.py first seen with mtime 1728060347.5180392
DEBUG 2024-10-05 08:39:16,328 autoreload File D:\project\myenv\Lib\site-packages\django\forms\fields.py first seen with mtime 1728060347.6080127
DEBUG 2024-10-05 08:39:16,329 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1728060345.8574748
DEBUG 2024-10-05 08:39:16,330 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1728060443.7410736
DEBUG 2024-10-05 08:39:16,331 autoreload File D:\project\myenv\Lib\site-packages\django\utils\log.py first seen with mtime 1728060347.7200563
DEBUG 2024-10-05 08:39:16,332 autoreload File D:\project\myenv\Lib\site-packages\django\forms\renderers.py first seen with mtime 1728060347.6119094
DEBUG 2024-10-05 08:39:16,333 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1728060443.8100412
DEBUG 2024-10-05 08:39:16,334 autoreload File D:\project\myenv\Lib\site-packages\django\__init__.py first seen with mtime 1728060344.8648686
DEBUG 2024-10-05 08:39:16,336 autoreload File D:\project\myenv\Lib\site-packages\psycopg2\_psycopg.cp312-win_amd64.pyd first seen with mtime 1728060443.482853
DEBUG 2024-10-05 08:39:16,337 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\wsgiref\headers.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,338 autoreload File D:\project\myenv\Lib\site-packages\django\core\management\base.py first seen with mtime 1728060347.4927902
DEBUG 2024-10-05 08:39:16,340 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,342 autoreload File D:\project\myenv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1728060347.4734974
DEBUG 2024-10-05 08:39:16,344 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\postgresql\creation.py first seen with mtime 1728060347.5421379
DEBUG 2024-10-05 08:39:16,345 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\functools.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,347 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\ipaddress.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,348 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\email\mime\nonmultipart.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,350 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1728060347.5690246
DEBUG 2024-10-05 08:39:16,351 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\unittest\__init__.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,353 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\argparse.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,355 autoreload File D:\project\myenv\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1728060443.465865
DEBUG 2024-10-05 08:39:16,356 autoreload File D:\project\myenv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1728060347.7149708
DEBUG 2024-10-05 08:39:16,358 autoreload File D:\project\myenv\Lib\site-packages\asgiref\sync.py first seen with mtime 1728060344.6147213
DEBUG 2024-10-05 08:39:16,360 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,361 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\base64.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,362 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\struct.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,364 autoreload File D:\project\myenv\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1728060347.6804378
DEBUG 2024-10-05 08:39:16,365 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\constants.py first seen with mtime 1728060347.5680256
DEBUG 2024-10-05 08:39:16,367 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1728060345.8592067
DEBUG 2024-10-05 08:39:16,370 autoreload File D:\project\myenv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1728060347.681062
DEBUG 2024-10-05 08:39:16,372 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1728060346.8729217
DEBUG 2024-10-05 08:39:16,374 autoreload File D:\project\myenv\Lib\site-packages\django\db\backends\postgresql\client.py first seen with mtime 1728060347.5409293
DEBUG 2024-10-05 08:39:16,376 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\utils\__init__.py first seen with mtime 1728060443.804905
DEBUG 2024-10-05 08:39:16,377 autoreload File D:\project\myenv\Lib\site-packages\django\utils\timesince.py first seen with mtime 1728060347.7269423
DEBUG 2024-10-05 08:39:16,379 autoreload File D:\project\myenv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1728060347.513482
DEBUG 2024-10-05 08:39:16,380 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\validators.py first seen with mtime 1728060443.6707232
DEBUG 2024-10-05 08:39:16,382 autoreload File D:\project\myenv\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1728060347.684055
DEBUG 2024-10-05 08:39:16,383 autoreload File D:\project\myenv\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1728060443.7410736
DEBUG 2024-10-05 08:39:16,385 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,388 autoreload File D:\project\inventory_management\inventory\serializers.py first seen with mtime 1728064983.4771075
DEBUG 2024-10-05 08:39:16,390 autoreload File D:\project\myenv\Lib\site-packages\django\template\__init__.py first seen with mtime 1728060347.6641076
DEBUG 2024-10-05 08:39:16,392 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1728060345.8538356
DEBUG 2024-10-05 08:39:16,393 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\inspect.py first seen with mtime 1725634874.0
DEBUG 2024-10-05 08:39:16,395 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\http\server.py first seen with mtime 1712699418.0
DEBUG 2024-10-05 08:39:16,396 autoreload File D:\project\myenv\Lib\site-packages\django\utils\version.py first seen with mtime 1728060347.729931
DEBUG 2024-10-05 08:39:16,398 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1728060346.0532448
DEBUG 2024-10-05 08:39:16,399 autoreload File D:\project\myenv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1728060347.7279625
DEBUG 2024-10-05 08:39:16,401 autoreload File D:\project\myenv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1728060347.7000108
DEBUG 2024-10-05 08:39:16,402 autoreload File D:\project\myenv\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1728060346.8877437
DEBUG 2024-10-05 08:39:16,405 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1728060347.5889697
DEBUG 2024-10-05 08:39:16,407 autoreload File D:\project\myenv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1728060347.7050982
DEBUG 2024-10-05 08:39:16,409 autoreload File D:\project\myenv\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1728060347.7229497
DEBUG 2024-10-05 08:39:16,410 autoreload File D:\project\myenv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1728060347.592959
DEBUG 2024-10-05 08:39:16,411 autoreload File D:\project\myenv\Lib\site-packages\django\utils\__init__.py first seen with mtime 1728060347.6981778
DEBUG 2024-10-05 08:39:16,413 autoreload File C:\Users\admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1725634874.0
